AÑO;MES;CONGLOME;VIVIENDA;HOGAR;UBIGEO;DOMINIO;ESTRATO;PERIODO;TIPENC;FECENT;RESULT;PANEL;P22;P23;P24A;P24B;P25$1;P25$2;P25$3;P25$4;P25$5;P101;P102;P103;P103A;P104;P104A;P104B1;P104B2;P105A;P105B;P106;P106A;P106B;P107B1
2023;7;15373;55;11;20509;5;8;4;3;20230731;1;1;2;     .;3;3;0;0;0;0;1;1;4;6;3;2;1;2;2;2; ;80;2; ;2
2023;7;15373;57;11;20509;5;8;4;3;20230731;1;1;1;20509;2;1;0;1;0;1;0;1;3;5;4;5;2;2;2;2; ;150;2; ;2
2023;7;15373;58;11;20509;5;8;4;3;20230726;1;1;2;     .;3;3;0;1;0;1;0;1;4;6;4;2;1;2;2;6; ;80; ; ;2
2023;7;15379;9;11;21707;5;8;3;3;20230720;1;1;2;     .;3;3;0;0;0;0;1;1;3;6;4;2;1;2;2;2; ;60;2; ;2
2023;7;15379;11;11;21707;5;8;3;3;20230731;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15379;14;11;21707;5;8;3;3;20230724;1;1;1;21707;3;3;0;1;0;0;0;1;3;5;4;4;1;2;2;2; ;100;2; ;2
2023;7;15379;17;11;21707;5;8;3;3;20230720;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15379;22;11;21707;5;8;3;3;20230723;1;1;1;150201;3;3;0;1;0;0;0;1;3;6;4;4;4;2;2;2; ;120;2; ;2
2023;7;15379;25;11;21707;5;8;3;3;20230722;1;1;1;21707;3;3;0;0;0;0;1;1;6;6;4;2;2;2;2;2; ;30;2; ;2
2023;7;15379;27;11;21707;5;8;3;3;20230724;1;1;1;21707;3;3;0;1;0;0;0;1;4;6;4;2;1;2;2;6; ;50; ; ;2
2023;7;15379;29;11;21707;5;8;3;3;20230722;1;1;1;20105;3;3;0;0;0;0;1;1;4;6;7;4;1;2;2;2; ;60;2; ;2
2023;7;15386;9;11;21301;5;6;4;4;20230727;1; ;1;21301;3;2;0;1;0;1;0;1;3;5;3;4;2;3;3;2; ;600;1;1;2
2023;7;15386;18;11;21301;5;6;4;4;20230727;1; ;1;150110;3;1;0;1;0;1;0;1;4;6;3;4;2;2;2;2; ;150;1;1;2
2023;7;15386;27;11;21301;5;6;4;4;20230727;1; ;1;22003;3;3;0;1;0;1;0;4;3;4;3;5;3;1;2;2; ;200;1;1;2
2023;7;15386;37;11;21301;5;6;4;4;20230726;1; ;2;     .;3;3;0;1;0;1;0;1;3;6;3;6;2;2;2;6; ;150; ; ;2
2023;7;15386;46;11;21301;5;6;4;4;20230727;1; ;2;     .;1;3;0;1;0;1;0;1;3;6;4;1;0;3;3;1;200; ; ; ;2
2023;7;15386;55;11;21301;5;6;4;4;20230727;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15386;64;11;21301;5;6;4;4;20230725;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15386;73;11;21301;5;6;4;4;20230729;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15386;82;11;21301;5;6;4;4;20230726;1; ;1;21304;3;3;0;1;0;0;0;1;3;6;3;7;3;1;2;2; ;350;2; ;2
2023;7;15386;92;11;21301;5;6;4;4;20230727;1; ;2;     .;1;2;0;1;1;1;0;1;1;3;1;6;3;1;2;2; ;450;1;1;2
2023;7;15409;12;11;30109;6;3;1;1;20230707;1; ;2;     .;2;2;1;0;0;1;0;1;1;5;1;4;2;2;2;6; ;150; ; ;2
2023;7;15409;37;11;30109;6;3;1;1;20230707;1; ;2;     .;3;3;0;1;0;1;0;1;1;6;4;2;0;2;2;2; ;150;3; ;2
2023;7;15409;85;11;30109;6;3;1;1;20230708;1; ;2;     .;2;2;1;0;1;1;0;4;1;5;1;1;1;2;2;1;120; ; ; ;2
2023;7;15409;110;11;30109;6;3;1;1;20230710;1; ;2;     .;3;3;1;0;1;1;0;1;1;5;1;4;3;2;1;2; ;500;1;1;2
2023;7;15409;134;11;30109;6;3;1;1;20230709;1; ;1;80104;1;1;1;0;1;1;0;1;1;3;1;2;2;1;2;2; ;300;1;1;2
2023;7;15409;159;11;30109;6;3;1;1;20230709;1; ;2;     .;2;3;0;1;0;1;0;4;1;5;1;1;0;2;2;6; ;150; ; ;2
2023;7;15425;14;11;30104;6;5;4;1;20230729;1; ;1;80108;2;3;1;0;1;1;0;1;3;4;3;6;5;1;2;2; ;180;1;1;2
2023;7;15425;30;11;30104;6;5;4;1;20230727;1; ;2;     .;3;3;1;0;1;1;0;1;1;5;1;4;2;1;1;2; ;1000;1;1;2
2023;7;15425;46;11;30104;6;5;4;1;20230728;1; ;2;     .;3;3;1;0;1;1;0;1;1;5;1;2;2;1;2;2; ;200;1;2;2
2023;7;15425;63;11;30104;6;5;4;1;20230728;1; ;2;     .;3;3;1;0;1;1;0;1;3;4;3;2;2;2;2;1;200; ; ; ;2
2023;7;15425;79;11;30104;6;5;4;1;20230726;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15425;80;11;30104;6;5;4;1;20230727;1; ;2;     .;3;3;1;0;1;1;0;1;3;6;4;2;1;2;2;2; ;250;1;1;2
2023;7;15425;95;11;30104;6;5;4;1;20230726;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15425;111;11;30104;6;5;4;1;20230726;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15425;126;11;30104;6;5;4;1;20230726;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15425;127;11;30104;6;5;4;1;20230726;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15425;141;11;30104;6;5;4;1;20230728;1; ;2;     .;3;2;0;1;1;1;0;1;1;5;4;3;3;2;2;2; ;300;1;1;2
2023;7;15440;1;11;30201;6;3;2;3;20230713;1;1;2;     .;3;3;0;1;1;1;0;1;1;5;1;3;2;1;2;2; ;250;1;1;2
2023;7;15440;20;11;30201;6;3;2;3;20230713;1;1;2;     .;3;3;0;0;0;1;0;1;3;6;4;4;1;2;2;2; ;120;2; ;2
2023;7;15440;57;11;30201;6;3;2;3;20230714;1;1;2;     .;1;3;0;1;0;1;0;1;1;3;3;5;2;2;2;2; ;500;2; ;2
2023;7;15440;76;11;30201;6;3;2;3;20230713;1;1;2;     .;2;3;0;1;0;1;0;1;4;5;4;4;2;2;2;2; ;250;2; ;2
2023;7;15440;94;11;30201;6;3;2;3;20230714;1;1;1;30101;3;3;0;1;0;1;0;4;3;6;4;3;1;2;2;2; ;150;2; ;2
2023;7;15440;113;11;30201;6;3;2;3;20230716;2;1;2;     .;3;3;0;0;0;1;0;4;3;4;4;2;1;2;2;2; ;200;2; ;2
2023;7;15445;6;11;30201;6;3;2;1;20230713;1; ;2;     .;1;2;1;0;1;1;0;2;1;5;1;1;0;3;3;1;200; ; ; ;2
2023;7;15445;24;11;30201;6;3;2;1;20230715;1; ;2;     .;2;3;1;0;1;1;0;4;1;5;1;2;1;1;1;6; ;160; ; ;2
2023;7;15445;43;11;30201;6;3;2;1;20230714;1; ;2;     .;1;2;1;0;1;1;0;1;1;5;1;3;1;1;1;1;200; ; ; ;2
2023;7;15445;61;11;30201;6;3;2;1;20230714;1; ;2;     .;1;3;1;0;1;1;0;4;1;5;1;4;3;1;2;6; ;500; ; ;2
2023;7;15445;80;11;30201;6;3;2;1;20230713;1; ;2;     .;3;3;1;0;1;1;0;1;3;5;4;2;2;3;3;6; ;200; ; ;2
2023;7;15445;98;11;30201;6;3;2;1;20230712;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15445;117;11;30201;6;3;2;1;20230714;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;6;4;1;2;2; ;1000;2; ;2
2023;7;15484;57;11;30702;6;7;3;5;20230720;1; ;2;     .;3;3;0;1;0;1;0;1;3;6;4;2;0;2;2;2; ;70;2; ;2
2023;7;15484;58;11;30702;6;7;3;5;20230719;1; ;1;30701;3;3;0;1;0;1;0;1;3;6;4;3;1;2;2;2; ;60;2; ;2
2023;7;15484;59;11;30702;6;7;3;5;20230719;1; ;2;     .;3;3;0;1;0;1;0;1;3;6;4;2;1;2;2;2; ;50;2; ;2
2023;7;15484;60;11;30702;6;7;3;5;20230719;1; ;1;30702;3;3;1;0;0;1;0;1;3;6;4;4;2;2;2;2; ;120;2; ;2
2023;7;15484;153;11;30702;6;7;3;5;20230720;1; ;2;     .;3;3;0;1;0;1;0;1;3;4;4;2;1;2;2;2; ;80;2; ;2
2023;7;15484;154;11;30702;6;7;3;5;20230720;1; ;2;     .;3;3;0;1;0;1;0;1;3;6;4;4;2;2;2;2; ;100;2; ;2
2023;7;15484;155;11;30702;6;7;3;5;20230721;1; ;2;     .;3;3;0;1;0;1;0;1;3;4;4;3;2;2;2;2; ;60;2; ;2
2023;7;15484;156;11;30702;6;7;3;5;20230721;1; ;2;     .;2;3;0;0;0;1;0;1;3;4;4;4;0;2;2;2; ;75;2; ;2
2023;7;15500;5;11;30301;6;6;1;3;20230706;1;1;1;80103;3;3;1;0;1;1;0;4;3;6;4;2;0;2;2;1;250; ; ; ;2
2023;7;15500;28;11;30301;6;6;1;3;20230708;1;1;2;     .;3;3;0;1;0;1;0;1;3;4;4;1;1;2;2;2; ;200;1;1;2
2023;7;15500;40;11;30301;6;6;1;3;20230708;1;1;2;     .;3;3;1;0;1;1;0;1;3;6;4;2;1;2;2;6; ;200; ; ;2
2023;7;15500;86;11;30301;6;6;1;3;20230708;1;1;2;     .;3;2;1;0;1;1;0;1;3;4;4;4;3;2;2;2; ;250;1;1;2
2023;7;15500;98;11;30301;6;6;1;3;20230706;1;1;2;     .;3;3;1;0;1;1;0;1;3;4;2;3;2;2;2;2; ;150;1;1;2
2023;7;15500;109;11;30301;6;6;1;3;20230707;1;1;2;     .;3;3;0;1;0;1;0;1;3;6;4;4;2;2;2;2; ;200;1;1;2
2023;7;15500;121;11;30301;6;6;1;3;20230709;1;1;1;30101;3;3;0;1;0;1;0;4;3;4;4;2;1;2;2;2; ;200;1;1;2
2023;7;15500;132;11;30301;6;6;1;3;20230705;1;1;2;     .;3;3;0;1;0;1;0;1;3;4;4;6;2;2;2;2; ;99999;1;1;2
2023;7;15509;49;11;30104;6;7;2;3;20230714;1;1;2;     .;3;3;1;1;0;1;0;1;3;4;3;4;3;2;2;2; ;400;2; ;2
2023;7;15509;51;11;30104;6;7;2;3;20230724;1;1;2;     .;3;3;1;0;0;1;0;1;3;5;3;4;2;2;2;2; ;200;2; ;2
2023;7;15509;52;11;30104;6;7;2;3;20230716;1;1;1;30104;3;2;1;0;1;1;0;1;3;4;3;4;1;2;2;2; ;200;1;1;2
2023;7;15509;139;11;30104;6;7;2;3;20230713;1;1;1;30104;3;3;1;0;0;1;0;1;3;6;3;3;2;2;2;2; ;300;2; ;2
2023;7;15509;140;11;30104;6;7;2;3;20230719;1;1;1;80108;3;3;1;0;0;1;0;1;3;4;3;6;5;2;2;2; ;99999;2; ;2
2023;7;15509;141;11;30104;6;7;2;3;20230716;1;1;2;     .;3;2;1;0;0;1;0;1;3;6;3;3;1;2;2;2; ;150;2; ;2
2023;7;15509;143;11;30104;6;7;2;3;20230715;1;1;2;     .;3;3;1;0;0;1;0;1;1;6;4;2;2;2;2;2; ;100;2; ;2
2023;7;15509;144;11;30104;6;7;2;3;20230714;1;1;1;30101;3;2;0;1;0;1;0;1;3;6;3;3;2;2;2;2; ;180;2; ;2
2023;7;15510;1;11;30301;6;7;4;3;20230726;1;1;2;     .;3;3;0;0;0;0;1;1;3;6;7;2;0;2;2;2; ;30;2; ;2
2023;7;15510;2;11;30301;6;7;4;3;20230727;1;1;1;30301;3;3;0;1;0;1;0;1;3;6;4;4;1;2;2;2; ;80;2; ;2
2023;7;15510;3;11;30301;6;7;4;3;20230727;1;1;1;30301;3;3;0;0;0;0;1;1;3;6;4;2;1;2;2;2; ;100;2; ;2
2023;7;15510;4;11;30301;6;7;4;3;20230726;5;1; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15510;70;11;30301;6;7;4;3;20230728;1;1;1;30301;3;2;0;0;0;0;1;1;3;6;4;6;3;2;2;2; ;300;1;1;2
2023;7;15510;71;11;30301;6;7;4;3;20230730;1;1;1;30101;3;3;0;1;0;1;0;1;3;6;4;5;3;2;2;2; ;50;2; ;2
2023;7;15510;72;11;30301;6;7;4;3;20230726;7;1; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15510;74;11;30301;6;7;4;3;20230726;1;1;2;     .;3;3;0;1;0;1;0;1;3;4;4;5;1;2;2;2; ;250;1;1;2
2023;7;15512;8;11;30609;6;6;2;4;20230712;1; ;1;30609;3;3;0;1;0;1;0;1;3;6;4;2;1;2;2;2; ;80;1;1;2
2023;7;15512;19;11;30609;6;6;2;4;20230713;1; ;2;     .;3;3;0;1;0;1;0;1;3;6;4;3;1;2;2;2; ;90;1;1;2
2023;7;15512;28;11;30609;6;6;2;4;20230714;1; ;2;     .;3;3;1;0;1;1;0;1;1;5;1;4;2;1;1;2; ;200;1;1;2
2023;7;15512;40;11;30609;6;6;2;4;20230712;1; ;2;     .;2;3;0;1;0;1;0;1;3;6;4;2;2;2;2;2; ;150;3; ;2
2023;7;15512;50;11;30609;6;6;2;4;20230713;1; ;2;     .;3;3;0;1;0;1;0;1;4;6;3;1;0;2;2;2; ;40;2; ;2
2023;7;15512;61;11;30609;6;6;2;4;20230715;1; ;1;150143;3;3;1;0;1;1;0;1;3;6;3;4;3;2;2;2; ;160;2; ;2
2023;7;15512;72;11;30609;6;6;2;4;20230715;1; ;1;30201;2;1;1;0;1;1;0;1;3;4;4;2;1;2;2;6; ;300; ; ;2
2023;7;15512;91;11;30609;6;6;2;4;20230713;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15512;101;11;30609;6;6;2;4;20230713;1; ;2;     .;3;3;0;1;1;1;0;1;3;5;4;8;5;2;2;2; ;250;1;1;2
2023;7;15520;41;11;30605;6;7;1;5;20230706;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15520;42;11;30605;6;7;1;5;20230708;1; ;2;     .;3;3;0;1;0;0;0;1;3;6;4;4;3;2;2;6; ;80; ; ;2
2023;7;15520;43;11;30605;6;7;1;5;20230709;1; ;2;     .;3;3;0;1;0;1;0;1;3;4;4;5;4;1;2;2; ;100;2; ;2
2023;7;15520;44;11;30605;6;7;1;5;20230708;1; ;2;     .;2;3;0;1;0;0;0;1;3;4;4;5;4;2;2;2; ;150;1;1;2
2023;7;15520;112;11;30605;6;7;1;5;20230707;1; ;2;     .;3;3;0;1;0;0;0;1;3;4;4;4;3;1;2;2; ;80;1;1;2
2023;7;15520;113;11;30605;6;7;1;5;20230705;1; ;2;     .;3;3;0;1;0;0;0;1;3;6;3;3;2;2;2;6; ;150; ; ;2
2023;7;15520;114;11;30605;6;7;1;5;20230709;1; ;2;     .;3;3;0;1;0;0;0;1;3;6;4;7;4;2;2;2; ;210;2; ;2
2023;7;15520;115;11;30605;6;7;1;5;20230706;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;3;4;3;2;2;2; ;80;2; ;2
2023;7;15520;116;11;30605;6;7;1;5;20230706;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;3;3;1;2;2;2; ;90;1;1;2
2023;7;15531;13;11;40104;6;1;2;1;20230712;2; ;2;     .;3;3;1;1;0;1;0;1;1;1;1;8;4;1;1;1;350; ; ; ;2
2023;7;15531;32;11;40104;6;1;2;1;20230722;2; ;2;     .;1;2;1;0;1;1;0;1;1;5;1;5;3;3;3;6; ;400; ; ;2
2023;7;15531;50;11;40104;6;1;2;1;20230710;2; ;2;     .;1;1;1;1;0;1;0;1;1;5;1;5;5;3;3;2; ;200;2; ;2
2023;7;15531;69;11;40104;6;1;2;1;20230722;2; ;2;     .;1;3;1;1;0;1;0;1;1;3;1;5;2;1;1;2; ;600;1;1;2
2023;7;15531;87;11;40104;6;1;2;1;20230723;2; ;1;40103;2;2;1;1;0;1;0;1;1;5;1;7;5;3;2;2; ;200;1;1;2
2023;7;15531;106;11;40104;6;1;2;1;20230705;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15531;124;11;40104;6;1;2;1;20230729;2; ;2;     .;1;2;1;1;0;1;0;1;1;3;1;6;4;1;1;2; ;99999;1;1;2
2023;7;15538;10;11;40109;6;1;5;1;20230727;1; ;2;     .;2;3;1;0;1;1;0;1;1;2;1;4;3;2;2;1;600; ; ; ;2
2023;7;15538;29;11;40109;6;1;5;1;20230728;1; ;2;     .;1;1;1;0;1;1;0;1;1;1;1;6;4;2;1;2; ;120;1;1;2
2023;7;15538;46;11;40109;6;1;5;1;20230730;2; ;2;     .;1;1;1;0;1;1;0;1;1;2;1;4;3;2;2;2; ;1000;1;1;2
2023;7;15538;62;11;40109;6;1;5;1;20230730;1; ;2;     .;1;1;1;1;0;1;0;4;1;5;1;2;2;1;2;2; ;200;1;1;2
2023;7;15538;78;11;40109;6;1;5;1;20230728;1; ;2;     .;1;1;1;0;1;1;0;1;1;3;1;3;2;1;1;2; ;800;1;1;2
2023;7;15538;96;11;40109;6;1;5;1;20230730;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15538;97;11;40109;6;1;5;1;20230802;2; ;2;     .;1;1;1;0;1;1;0;1;1;2;1;3;2;3;2;2; ;400;1;1;2
2023;7;15538;113;11;40109;6;1;5;1;20230729;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15538;129;11;40109;6;1;5;1;20230801;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15538;147;11;40109;6;1;5;1;20230727;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15538;163;11;40109;6;1;5;1;20230728;2; ;2;     .;1;1;1;0;1;1;0;1;1;2;1;7;4;1;1;2; ;1000;1;1;2
2023;7;15538;179;11;40109;6;1;5;1;20230802;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;4;3;1;3;6; ;1000; ; ;2
2023;7;15550;16;11;40103;6;1;4;1;20230719;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15550;33;11;40103;6;1;4;1;20230719;2; ;2;     .;1;1;1;0;1;1;0;1;2;2;1;3;2;2;2;2; ;300;1;1;2
2023;7;15550;50;11;40103;6;1;4;1;20230721;1; ;2;     .;1;1;1;0;1;1;0;1;1;3;1;4;2;2;2;2; ;300;1;1;2
2023;7;15550;67;11;40103;6;1;4;1;20230723;1; ;2;     .;1;2;1;0;1;1;0;2;1;5;1;7;4;2;2;2; ;600;1;1;2
2023;7;15550;83;11;40103;6;1;4;1;20230730;3; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15550;99;11;40103;6;1;4;1;20230721;2; ;2;     .;3;3;1;0;1;1;0;1;1;5;4;3;3;1;2;6; ;350; ; ;2
2023;7;15550;118;11;40103;6;1;4;1;20230723;2; ;2;     .;2;2;1;0;1;1;0;1;1;5;1;3;2;2;2;2; ;200;2; ;2
2023;7;15567;8;11;40104;6;1;4;1;20230723;2; ;2;     .;3;3;0;1;0;1;0;1;1;5;4;3;3;2;2;2; ;99999;1;1;2
2023;7;15567;31;11;40104;6;1;4;1;20230720;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15567;32;11;40104;6;1;4;1;20230725;2; ;2;     .;2;3;0;1;0;1;0;1;1;5;1;4;2;2;2;2; ;100;2; ;2
2023;7;15567;40;11;40104;6;1;4;1;20230730;2; ;2;     .;3;3;0;1;0;1;0;1;2;5;4;1;0;2;2;1;100; ; ; ;2
2023;7;15567;51;11;40104;6;1;4;1;20230721;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15567;72;11;40104;6;1;4;1;20230720;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15567;92;11;40104;6;1;4;1;20230720;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15567;109;11;40104;6;1;4;1;20230730;3; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15567;131;11;40104;6;1;4;1;20230720;2; ;2;     .;3;3;0;1;0;1;0;1;1;6;4;2;2;2;2;6; ;40; ; ;2
2023;7;15567;151;11;40104;6;1;4;1;20230731;2; ;2;     .;3;3;0;1;0;1;0;1;1;5;4;4;3;2;2;6; ;50; ; ;2
2023;7;15567;170;11;40104;6;1;4;1;20230721;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15577;11;11;40104;6;1;3;1;20230730;1; ;2;     .;3;3;0;1;0;1;0;1;1;5;4;1;1;2;2;2; ;60;3; ;2
2023;7;15577;23;11;40104;6;1;3;1;20230721;3; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15577;36;11;40104;6;1;3;1;20230713;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15577;37;11;40104;6;1;3;1;20230714;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15577;49;11;40104;6;1;3;1;20230712;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15577;50;11;40104;6;1;3;1;20230714;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15577;60;11;40104;6;1;3;1;20230712;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15577;61;11;40104;6;1;3;1;20230715;2; ;2;     .;3;3;0;1;0;1;0;1;1;5;4;1;1;2;2;2; ;100;1;1;2
2023;7;15577;72;11;40104;6;1;3;1;20230713;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
